duration (seconds),emg amplitude
24.215504,25
24.2167,36
24.217888,25
24.21908,0
24.22018,144
24.22146,361
24.22274,225
24.224012,49
24.225204,0
24.226296,4
24.227404,9
24.228512,4
24.229616,9
24.23072,16
24.231912,25
24.233104,49
24.234296,36
24.23548,0
24.236588,196
24.237856,441
24.239144,324
24.240416,64
24.241612,1
24.242708,4
24.243808,9
24.244912,4
24.246016,9
24.24712,25
24.248312,49
24.249508,64
24.250696,64
24.25188,0
24.252992,121
24.254268,441
24.255544,441
24.256828,144
24.258092,9
24.259196,0
24.260304,9
24.261404,4
24.262512,16
24.263704,25
24.264888,64
24.266076,100
24.267348,81
24.268544,16
24.26974,49
24.270928,441
24.272208,529
24.273484,256
24.274756,36
24.27594,0
24.277052,4
24.27816,4
24.279264,9
24.280364,49
24.281544,144
24.282816,225
24.284088,196
24.28538,4
24.286488,289
24.287756,1156
24.289116,1024
24.29048,361
24.291764,25
24.292936,25
24.294128,100
24.295396,144
24.296684,169
24.29794,196
24.299224,196
24.300496,121
24.301776,49
24.30298,4
24.30408,484
24.305356,1225
24.30672,900
24.307992,289
24.30926,9
24.310364,25
24.311548,64
24.312744,64
24.31394,64
24.315124,64
24.316308,100
24.317584,121
24.318868,9
24.319972,225
24.321248,784
24.322524,625
24.323796,169
24.325072,0
24.326184,36
24.327364,49
24.32856,49
24.32974,64
24.330932,100
24.332196,144
24.333476,144
24.334764,36
24.335956,49
24.33714,529
24.338416,841
24.339696,441
24.340964,100
24.342244,0
24.343348,9
24.344448,25
24.345644,25
24.346836,49
24.348016,100
24.349284,121
24.35056,100
24.351848,4
24.35296,121
24.354232,484
24.355496,400
24.35678,144
24.358056,16
24.359248,0
24.36036,1
24.361452,1
24.362564,4
24.36366,9
24.364756,36
24.365952,64
24.367152,64
24.368344,16
24.369528,36
24.370712,256
24.371996,289
24.373272,100
24.374544,16
24.375736,0
24.376836,0
24.37794,0
24.379044,0
24.38016,1
24.38126,25
24.382436,64
24.383632,81
24.384832,25
24.38602,9
24.38712,196
24.388396,289
24.38968,169
24.390956,36
24.392156,1
24.393244,0
24.394352,0
24.395452,0
24.396552,0
24.397656,9
24.39876,25
24.399956,64
24.401152,49
24.402344,1
24.40344,100
24.404716,361
24.405996,324
24.407272,81
24.408468,4
24.409564,1
24.410668,4
24.411768,4
24.412872,4
24.413976,16
24.415168,25
24.416364,49
24.41756,49
24.418744,0
24.419844,169
24.421124,484
24.422392,400
24.42368,100
24.424948,1
24.426064,9
24.427152,16
24.428348,16
24.429536,16
24.430728,25
24.431916,64
24.433096,100
24.434372,100
24.43566,4
24.436772,144
24.43804,441
24.439316,361
24.440584,100
24.441868,9
24.442968,0
24.44408,4
24.445184,4
24.446288,16
24.447468,36
24.448652,64
24.44984,100
24.451116,64
24.45232,4
24.453428,169
24.454696,676
24.455972,576
24.457248,225
24.458528,16
24.45972,1
24.460816,9
24.461924,9
24.463024,16
24.464212,36
24.465396,100
24.46668,169
24.467948,121
24.469236,1
24.47034,256
24.47162,729
24.472888,529
24.474164,121
24.47544,1
24.476536,9
24.47764,9
24.47876,4
24.479864,9
24.480968,25
24.482156,49
24.483328,81
24.48452,64
24.485724,0
24.486828,196
24.488104,529
24.489384,400
24.490652,81
24.491844,0
24.492948,9
24.494048,16
24.495248,9
24.496352,9
24.497456,25
24.49864,64
24.499824,81
24.501008,49
24.502212,4
24.50332,289
24.5046,625
24.505868,361
24.50714,81
24.508332,0
24.509436,9
24.510544,9
24.511648,9
24.512756,9
24.51386,25
24.515036,64
24.516224,100
24.517508,81
24.518704,0
24.519808,196
24.521088,529
24.522356,400
24.523636,121
24.524912,9
24.52602,1
24.527124,1
24.528224,4
24.529332,4
24.530428,25
24.531612,100
24.532888,144
24.534164,121
24.535448,4
24.536552,196
24.537828,676
24.539096,576
24.540388,196
24.541652,9
24.54276,1
24.543856,16
24.545048,9
24.546152,9
24.547256,25
24.548452,64
24.549636,100
24.550908,100
24.552196,4
24.5533,196
24.554576,676
24.555848,576
24.557132,144
24.558396,4
24.5595,9
24.5606,16
24.5618,9
24.562904,9
24.564004,36
24.565196,64
24.566384,81
24.567572,64
24.568764,0
24.569876,169
24.571152,529
24.57242,361
24.5737,100
24.574984,1
24.576084,9
24.577184,16
24.578376,9
24.579476,9
24.580576,25
24.581764,49
24.582948,81
24.584144,64
24.585344,0
24.586448,169
24.587728,529
24.588992,400
24.590276,144
24.591556,9
24.59266,1
24.593764,4
24.594864,4
24.59596,16
24.597148,25
24.59834,81
24.599528,121
24.600804,121
24.602076,16
24.603272,64
24.604464,484
24.605744,676
24.607024,324
24.608292,49
24.609484,0
24.610592,4
24.611692,16
24.612888,25
24.614076,49
24.61526,100
24.616524,121
24.617804,121
24.619092,4
24.6202,225
24.621472,676
24.622736,529
24.62402,169
24.6253,4
24.626404,4
24.627504,9
24.628608,16
24.629792,16
24.630984,49
24.632176,100
24.633444,144
24.63472,121
24.636004,1
24.637108,225
24.63838,625
24.639664,484
24.640936,121
24.642204,4
24.643316,1
24.64442,4
24.645524,4
24.646624,4
24.647732,25
24.648924,64
24.650104,100
24.65138,64
24.652576,0
24.65368,225
24.65496,484
24.65624,324
24.657508,64
24.6587,0
24.659804,4
24.660904,4
24.662008,9
24.66312,9
24.66422,16
24.665412,49
24.6666,64
24.667788,49
24.66898,1
24.67008,196
24.671372,484
24.672644,361
24.673916,81
24.675104,1
24.676204,4
24.677312,9
24.678424,9
24.679528,9
24.680628,16
24.68182,49
24.682992,100
24.684272,81
24.685476,4
24.68658,144
24.687856,529
24.689124,441
24.690404,144
24.691676,4
24.692788,1
24.693888,4
24.695,4
24.696104,4
24.697208,16
24.698392,64
24.699568,100
24.700848,100
24.702136,9
24.70324,121
24.704516,576
24.705788,576
24.70706,196
24.708348,16
24.709532,4
24.710636,9
24.711736,16
24.71292,16
24.714112,36
24.715308,64
24.716492,121
24.717768,121
24.719044,9
24.720156,196
24.721432,729
24.722704,625
24.72398,169
24.725252,4
24.726356,4
24.72746,16
24.728656,16
24.729844,16
24.73104,36
24.732224,64
24.7334,100
24.734676,81
24.735884,1
24.736988,169
24.738256,441
24.739532,324
24.740804,100
24.742092,9
24.743208,1
24.744296,4
24.7454,9
24.746492,25
24.747684,49
24.748876,81
24.750064,121
24.75134,81
24.752544,1
24.753644,225
24.754916,784
24.756192,729
24.757472,289
24.758744,25
24.759932,4
24.761036,16
24.762224,25
24.763424,25
24.7646,49
24.765796,100
24.76706,144
24.76834,64
24.769544,9
24.770644,324
24.77192,529
24.773196,256
24.774468,36
24.775656,0
24.776768,9
24.777872,9
24.778976,9
24.780076,16
24.78126,36
24.782452,64
24.783632,81
24.784828,36
24.786032,4
24.787136,256
24.788408,529
24.789684,324
24.790952,64
24.792156,1
24.79326,1
24.794356,4
24.795464,4
24.796568,4
24.797668,25
24.798852,64
24.80004,121
24.80132,81
24.80252,0
24.803624,225
24.8049,625
24.806168,484
24.807448,121
24.80874,4
24.809836,4
24.81094,9
24.812032,9
24.813136,9
24.81424,25
24.815428,64
24.816616,100
24.817896,64
24.8191,1
24.820192,169
24.821472,484
24.822748,289
24.824024,81
24.82522,4
24.826324,1
24.82742,4
24.828524,1
24.829632,4
24.830736,16
24.831916,49
24.833112,64
24.834304,64
24.835504,4
24.836604,100
24.837876,441
24.839152,441
24.840436,144
24.841704,9
24.8428,0
24.843916,4
24.84502,4
24.84612,9
24.847224,25
24.848416,49
24.849604,81
24.850792,81
24.851988,9
24.853092,81
24.854284,441
24.85556,529
24.85684,169
24.858108,16
24.8593,4
24.8604,16
24.861596,9
24.8627,9
24.863808,16
24.864996,25
24.86618,49
24.86736,64
24.868564,16
24.869756,16
24.870944,256
24.872224,400
24.873496,196
24.874764,36
24.875956,1
24.877064,0
24.878168,1
24.87928,4
24.880384,4
24.881484,16
24.882668,49
24.883856,49
24.885048,25
24.886244,4
24.887352,196
24.888624,400
24.8899,225
24.891172,49
24.892364,1
24.893476,1
24.894576,4
24.89568,4
24.896784,4
24.897884,16
24.899072,25
24.900268,36
24.901456,25
24.90264,0
24.90376,121
24.905032,324
24.906304,256
24.90758,64
24.908764,4
24.909892,1
24.910984,4
24.912084,1
24.913196,1
24.914296,1
24.915396,9
24.916496,25
24.917688,16
24.918884,9
24.919988,1
24.921096,64
24.922292,121
24.92356,100
24.924836,36
24.926024,4
24.927124,1
24.928232,0
24.929344,0
24.930444,0
24.931552,0
24.932648,0
24.93376,0
24.934868,1
24.935964,4
24.937076,4
24.93818,9
24.939284,4
24.940388,4
24.941492,4
24.9426,1
24.943704,0
24.944808,0
24.945924,0
24.947024,0
24.948124,0
24.949224,0
24.95034,1
24.951432,1
24.952536,4
24.953644,4
24.954756,9
24.95586,9
24.956968,4
24.958076,4
24.95918,4
24.960284,1
24.961384,1
24.962488,0
24.963592,0
24.9647,1
24.965804,1
24.966908,1
24.968012,1
24.969116,1
24.970224,4
24.971328,4
24.972444,9
24.973548,9
24.974652,4
24.975756,4
24.976856,4
24.977956,1
24.97906,0
24.98016,0
24.981272,0
24.982376,0
24.983476,0
24.984588,0
24.985692,1
24.9868,1
24.987908,4
24.989008,4
24.990132,4
24.99122,4
24.992344,9
24.993428,9
24.994528,4
24.995636,4
24.99674,1
24.99784,0
24.99896,0
25.000064,0
25.001164,0
25.002268,0
25.003372,0
25.00448,1
25.00558,4
25.006684,9
25.007796,4
25.0089,4
25.010004,4
25.011108,4
25.012212,9
25.013324,9
25.014424,4
25.015528,1
25.016644,1
25.017744,0
25.01884,0
25.019948,1
25.021052,1
25.022152,1
25.02326,1
25.024368,1
25.025476,4
25.026584,9
25.027692,9
25.028796,4
25.029896,4
25.031004,1
25.032108,1
25.033204,0
25.034312,0
25.035416,0
25.036524,1
25.037624,1
25.038732,1
25.039836,1
25.040944,1
25.042048,4
25.043164,4
25.044264,4
25.045372,4
25.046476,4
25.047572,4
25.04868,9
25.04978,4
25.050884,1
25.052,1
25.0531,1
25.054204,0
25.055312,0
25.05642,1
25.05752,1
25.058624,1
25.059732,4
25.060836,4
25.06194,4
25.063044,4
25.064148,4
25.065252,4
25.066356,4
25.06746,1
25.068572,1
25.069684,1
25.070788,1
25.071888,1
25.072996,1
25.074096,0
25.075196,1
25.0763,1
25.077404,1
25.078512,1
25.07962,4
25.080724,4
25.081828,4
25.082936,4
25.08404,4
25.085148,9
25.086252,4
25.087364,1
25.088468,1
25.089564,0
25.090668,0
25.091772,4
25.092876,1
25.09398,1
25.095084,1
25.0962,1
25.097304,0
25.098412,1
25.099516,1
25.100616,4
25.10172,4
25.10282,4
25.103924,4
25.105036,4
25.10614,4
25.107244,4
25.108348,1
25.109452,1
25.110564,1
25.111664,1
25.112768,1
25.113892,4
25.114984,4
25.116092,4
25.117188,4
25.118292,4
25.119396,4
25.1205,4
25.121604,4
25.122716,1
25.12382,1
25.124932,1
25.126036,1
25.127136,4
25.12824,4
25.129348,4
25.130452,1
25.131556,1
25.13266,1
25.133768,1
25.134868,1
25.135972,4
25.137076,1
25.138188,1
25.139292,1
25.1404,4
25.141508,4
25.142608,4
25.143716,4
25.144812,4
25.145924,1
25.14702,1
25.148124,4
25.149236,4
25.15034,4
25.151444,4
25.152556,1
25.15366,4
25.154764,4
25.155864,4
25.156972,1
25.158084,1
25.15918,1
25.160288,1
25.161388,1
25.162496,1
25.1636,1
25.1647,1
25.165804,1
25.16692,0
25.168028,1
25.169132,1
25.170236,1
25.17134,1
25.17244,1
25.17354,1
25.17464,0
25.17576,1
25.17686,4
25.177964,4
25.179068,4
25.18018,4
25.181284,4
25.182388,1
25.183488,1
25.184604,1
25.185708,4
25.186804,4
25.187916,4
25.189012,4
25.190116,4
25.19122,4
25.192324,4
25.193436,4
25.194548,1
25.195652,1
25.196752,4
25.197856,4
25.198964,4
25.200068,4
25.201164,4
25.202276,1
25.203384,1
25.204484,4
25.205592,1
25.206696,1
25.207796,1
25.208908,1
25.210012,1
25.211124,1
25.212224,1
25.213332,1
25.214428,1
25.215536,1
25.216636,1
25.217744,1
25.218844,0
25.219956,1
25.221056,1
25.222172,4
25.223272,4
25.22438,4
25.225484,4
25.226588,4
25.227688,4
25.228796,4
25.2299,4
25.231004,1
25.232108,1
25.233212,1
25.23432,1
25.23542,0
25.236532,1
25.237644,4
25.238748,4
25.239848,4
25.240956,4
25.242056,4
25.243156,4
25.24426,1
25.245364,1
25.246476,4
25.24758,4
25.248684,4
25.249788,4
25.2509,1
25.252,1
25.253108,1
25.254212,1
25.25532,4
25.25642,4
25.257524,4
25.258628,4
25.259732,4
25.260836,4
25.26194,4
25.263044,4
25.264164,1
25.265268,1
25.266372,1
25.267476,1
25.268576,1
25.269684,1
25.27078,4
25.271884,4
25.272996,4
25.2741,4
25.275204,4
25.276308,9
25.277412,4
25.278524,4
25.279628,1
25.280732,1
25.28184,0
25.282944,0
25.284048,0
25.285148,4
25.286252,4
25.287356,1
25.28846,1
25.289564,1
25.29068,1
25.291784,0
25.292888,1
25.293992,4
25.295096,4
25.2962,4
25.297308,4
25.298404,4
25.299516,4
25.30062,1
25.301724,1
25.302828,1
25.303932,1
25.305036,1
25.306148,1
25.307252,1
25.308372,1
25.309468,1
25.31058,1
25.311672,0
25.312772,1
25.313876,4
25.31498,4
25.316084,4
25.3172,1
25.3183,1
25.319404,1
25.320512,1
25.321616,4
25.32272,4
25.323824,4
25.324932,1
25.326036,1
25.32714,1
25.328244,1
25.329348,4
25.330452,4
25.331556,4
25.33266,4
25.333772,4
25.334884,4
25.335988,4
25.337088,4
25.338196,1
25.339296,1
25.340396,1
25.341508,1
25.342604,1
25.343716,0
25.34482,1
25.345924,4
25.347028,4
25.348136,4
25.34924,1
25.350348,1
25.351452,1
25.352572,1
25.353668,1
25.354764,0
25.355868,1
25.356972,4
25.358076,4
25.35918,4
25.360284,4
25.3614,1
25.362508,1
25.363612,1
25.364716,1
25.36582,1
25.36692,0
25.36802,4
25.369124,4
25.370236,1
25.37134,1
25.372448,1
25.373548,1
25.374652,1
25.37576,0
25.376864,1
25.377968,4
25.379084,4
25.380188,4
25.381288,1
25.382388,4
25.3835,1
25.384596,1
25.3857,4
25.386804,4
25.387916,4
25.389024,1
25.390128,1
25.391236,1
25.39234,1
25.393444,1
25.394548,1
25.395652,1
25.396756,1
25.39786,4
25.398964,4
25.400068,4
25.401172,4
25.402276,4
25.40338,4
25.404492,4
25.405604,4
25.406708,4
25.407812,1
25.408916,1
25.410012,4
25.411116,1
25.412224,1
25.41332,1
25.414436,1
25.41554,1
25.416644,1
25.417752,4
25.41886,4
25.419964,4
25.421068,4
25.422172,4
25.423284,1
25.42438,1
25.425488,1
25.426584,1
25.427692,1
25.428796,4
25.4299,1
25.431004,4
25.43212,4
25.433228,4
25.434332,4
25.435432,4
25.436536,4
25.437644,4
25.43874,1
25.439844,1
25.440956,1
25.44206,1
25.443168,1
25.444268,1
25.445372,0
25.446484,1
25.447588,1
25.448692,1
25.449804,1
25.450908,1
25.452004,1
25.453112,1
25.454216,1
25.45532,1
25.45642,1
25.457524,0
25.45864,1
25.459744,1
25.460852,1
25.461956,1
25.46306,4
25.46416,4
25.465264,4
25.46636,4
25.467476,4
25.46858,1
25.469688,1
25.470788,4
25.471892,4
25.472996,4
25.474104,4
25.475212,4
25.476324,4
25.477424,4
25.478532,1
25.479636,1
25.480728,0
25.481836,4
25.48294,4
25.484044,1
25.485156,1
25.48626,4
25.487368,4
25.488472,4
25.48958,4
25.490684,4
25.491788,4
25.492892,1
25.494,1
25.4951,1
25.496204,1
25.497308,1
25.498408,0
25.499516,4
25.50062,1
25.501728,1
25.502852,1
25.503948,1
25.505048,4
25.506156,4
25.507256,4
25.508356,4
25.50946,4
25.510564,4
25.511676,1
25.51278,1
25.513888,1
25.514992,1
25.5161,1
25.517204,1
25.518308,1
25.519412,1
25.52052,1
25.52162,1
25.522724,1
25.523828,1
25.524932,1
25.52604,1
25.52714,0
25.528244,1
25.529364,4
25.530468,4
25.531572,1
25.532676,1
25.533776,1
25.53488,1
25.535984,4
25.537092,4
25.538196,4
25.5393,4
25.540404,4
25.541508,4
25.542612,4
25.543724,4
25.544824,4
25.545932,1
25.547044,1
25.548148,1
25.549252,1
25.550348,1
25.551452,1
25.552556,1
25.553664,1
25.554764,1
25.55588,1
25.55698,1
25.558092,1
25.559196,1
25.5603,1
25.561404,1
25.562508,1
25.5636,0
25.564716,1
25.56582,1
25.566924,4
25.568028,4
25.569132,4
25.570236,4
25.571348,4
25.572452,4
25.573564,1
25.574668,1
25.575772,1
25.576872,1
25.577972,1
25.579084,4
25.58018,4
25.581284,4
25.582396,4
25.583504,4
25.584604,4
25.585716,4
25.58682,4
25.58792,4
25.589028,1
25.590128,1
25.591244,1
25.59234,1
25.593444,4
25.594548,4
25.595652,4
25.596756,1
25.59786,1
25.598964,1
25.60008,4
25.601188,4
25.602292,1
25.603396,4
25.6045,4
25.605596,4
25.606704,1
25.607804,1
25.608916,1
25.61002,1
25.611124,1
25.612228,4
25.61334,4
25.61444,9
25.615548,4
25.616652,4
25.617772,1
25.618868,4
25.619964,4
25.621068,4
25.622172,1
25.623276,1
25.62438,0
25.625484,1
25.626596,4
25.627704,4
25.628812,4
25.629916,4
25.63102,1
25.632124,1
25.633224,1
25.634328,1
25.635436,1
25.63654,0
25.637644,1
25.638748,4
25.639852,4
25.64096,4
25.642064,4
25.643172,1
25.644284,1
25.645388,1
25.646492,1
25.647588,1
25.648692,1
25.649796,1
25.650896,1
25.652004,4
25.653116,4
25.654224,1
25.655332,4
25.656432,4
25.65754,1
25.65864,1
25.659744,1
25.660848,4
25.66196,4
25.66306,1
25.664164,1
25.665268,4
25.666372,4
25.667476,4
25.66858,4
25.669688,4
25.670804,1
25.671908,4
25.673008,4
25.674116,4
25.67522,4
25.676316,1
25.67742,1
25.678524,4
25.67964,1
25.68074,1
25.68184,0
25.682956,1
25.684056,0
25.685164,1
25.686264,1
25.687368,1
25.688492,1
25.689584,1
25.690704,1
25.691788,4
25.692892,4
25.693996,4
25.6951,4
25.696204,4
25.697324,1
25.698428,4
25.699532,4
25.700632,4
25.701736,4
25.702844,4
25.70394,1
25.705044,1
25.706156,1
25.70726,1
25.708364,1
25.709468,1
25.710572,1
25.711684,1
25.712788,1
25.713892,1
25.715012,1
25.716104,0
25.717204,1
25.718308,1
25.719412,1
25.720516,1
25.721624,1
25.722724,1
25.723836,1
25.724948,1
25.726048,1
25.727156,1
25.72826,1
25.729364,1
25.730468,1
25.731564,1
25.732676,1
25.733784,1
25.734884,0
25.735988,1
25.737092,1
25.738196,4
25.739308,4
25.740408,4
25.741532,1
25.742628,1
25.743728,1
25.744832,4
25.745932,4
25.747036,4
25.74814,4
25.749244,1
25.750356,1
25.75146,1
25.752564,4
25.753676,1
25.75478,1
25.755884,4
25.756984,4
25.758088,4
25.7592,1
25.7603,1
25.761404,1
25.762508,1
25.763608,1
25.764716,4
25.76582,4
25.766932,4
25.768044,4
25.769148,4
25.770252,1
25.771356,4
25.772456,4
25.773556,4
25.774668,4
25.775764,1
25.77688,1
25.777976,0
25.779084,1
25.780188,4
25.7813,4
25.7824,4
25.783508,1
25.784612,1
25.78572,1
25.786824,1
25.787928,1
25.789028,4
25.790132,4
25.791236,4
25.79234,1
25.793444,4
25.794556,4
25.795668,4
25.796772,4
25.797872,4
25.798976,4
25.80008,1
25.80118,1
25.802284,1
25.803396,1
25.8045,1
25.805604,1
25.806708,1
25.807816,1
25.808924,1
25.810024,0
25.811136,1
25.81224,1
25.813344,1
25.814448,1
25.815548,4
25.816652,4
25.81776,4
25.81886,4
25.819964,4
25.821076,1
25.82218,4
25.823292,4
25.824396,4
25.8255,4
25.826604,4
25.827704,1
25.828812,1
25.829916,1
25.83102,4
25.832124,4
25.833228,4
25.834332,4
25.835436,4
25.83654,1
25.837652,1
25.838772,1
25.839868,1
25.840972,1
25.842076,1
25.843172,1
25.84428,1
25.84538,0
25.846484,1
25.847592,1
25.8487,1
25.849804,4
25.850912,4
25.85202,4
25.853124,4
25.854224,4
25.855332,4
25.85644,4
25.85754,1
25.858644,4
25.859748,4
25.860852,4
25.861956,4
25.86306,1
25.864164,1
25.865292,1
25.866384,0
25.867488,4
25.868592,4
25.8697,1
25.870804,1
25.871904,1
25.873004,1
25.874116,1
25.87522,4
25.876324,4
25.877428,9
25.87854,1
25.879644,1
25.880748,1
25.881852,1
25.88296,1
25.884068,1
25.885168,1
25.88628,1
25.887372,1
25.888476,1
25.889584,1
25.89068,0
25.891796,1
25.892904,4
25.894008,4
25.895116,4
25.896216,4
25.897324,1
25.898428,1
25.899524,4
25.900636,4
25.90174,4
25.902844,4
25.903948,1
25.905052,1
25.90616,1
25.907268,1
25.908372,4
25.90948,4
25.910588,1
25.911692,4
25.912788,4
25.913892,9
25.914996,4
25.9161,4
25.917208,1
25.918316,1
25.919416,0
25.920532,1
25.921636,1
25.92274,1
25.92384,0
25.924948,1
25.926048,1
25.927156,1
25.92826,0
25.929364,1
25.930468,1
25.931576,1
25.932676,4
25.93378,4
25.934892,4
25.936004,1
25.937104,1
25.938208,1
25.939316,1
25.94042,1
25.94152,1
25.94262,1
25.943724,1
25.944836,1
25.94594,1
25.947044,4
25.948148,4
25.949256,4
25.95036,4
25.951468,4
25.952572,4
25.953684,4
25.95478,4
25.955884,1
25.956988,1
25.958096,1
25.959196,4
25.9603,4
25.961404,4
25.962524,4
25.963624,4
25.964732,1
25.965836,1
25.96694,1
25.968044,1
25.96914,1
25.970256,1
25.971352,0
25.972456,1
25.973564,1
25.974668,1
25.975772,1
25.976884,1
25.977988,1
25.979088,1
25.980204,1
25.981308,1
25.982412,1
25.983508,0
25.984612,1
25.985716,4
25.98682,4
25.987924,4
25.989036,4
25.99014,1
25.991252,1
25.992352,1
25.99346,1
25.994564,1
25.995664,0
25.996764,4
25.997876,4
25.99898,1
26.000084,1
26.001192,1
26.002292,4
26.003396,4
26.004504,4
26.005612,4
26.00672,4
26.007824,4
26.008928,4
26.010036,1
26.011132,1
26.012236,1
26.01334,0
26.014444,1
26.015556,1
26.01666,4
26.017764,4
26.018876,4
26.01998,4
26.02108,4
26.022188,1
26.023288,1
26.0244,4
26.0255,4
26.026604,4
26.027708,4
26.028812,4
26.029916,4
26.03102,1
26.032124,1
26.03324,1
26.034344,1
26.035452,4
26.036552,4
26.037656,4
26.038756,4
26.03986,4
26.040964,1
26.042076,1
26.04318,1
26.044284,4
26.045388,4
26.0465,4
26.0476,4
26.048708,4
26.049812,1
26.050932,1
26.052028,4
26.053124,4
26.054228,4
26.055332,4
26.056436,4
26.05754,4
26.058648,1
26.059756,1
26.060868,1
26.061968,4
26.063076,4
26.06418,4
26.065284,4
26.066388,4
26.067484,4
26.0686,1
26.0697,4
26.070804,4
26.071908,4
26.073016,1
26.074124,1
26.075228,1
26.076332,1
26.077444,1
26.078548,4
26.079648,4
26.080748,4
26.08186,4
26.08296,1
26.08406,1
26.08516,1
26.086276,1
26.08738,4
26.088492,4
26.089596,4
26.0907,1
26.091804,1
26.092904,1
26.094012,1
26.095116,1
26.096224,1
26.097324,1
26.098428,1
26.099536,1
26.100636,1
26.10174,1
26.102848,1
26.103964,4
26.105068,1
26.106168,1
26.107276,1
26.108372,4
26.109476,4
26.11058,1
26.111684,1
26.112796,4
26.1139,4
26.115004,4
26.116112,4
26.117216,4
26.118324,4
26.119428,1
26.120532,1
26.12164,1
26.12274,1
26.123852,4
26.124948,4
26.126048,4
26.127156,4
26.12826,4
26.129364,1
26.130484,1
26.131584,1
26.132692,1
26.133792,1
26.1349,1
26.136004,1
26.1371,1
26.138204,0
26.139316,0
26.14042,1
26.141524,1
26.142628,1
26.143732,4
26.144844,4
26.145944,4
26.147052,4
26.148164,4
26.149264,4
26.150364,4
26.151468,4
26.152576,1
26.153676,1
26.15478,1
26.15588,0
26.156996,4
26.158116,1
26.159212,1
26.160312,1
26.161416,1
26.162524,1
26.163624,0
26.164724,4
26.165836,1
26.166944,1
26.168044,4
26.169148,4
26.170256,4
26.171352,1
26.172468,1
26.173572,4
26.17468,4
26.175788,4
26.176892,4
26.177996,4
26.179092,4
26.180196,1
26.1813,4
26.182404,4
26.183516,4
26.18462,4
26.185724,1
26.186836,1
26.18794,1
26.189044,1
26.190148,4
26.191248,4
26.192356,1
26.19346,4
26.194564,1
26.195672,1
26.196772,4
26.197876,4
26.19898,4
26.200092,4
26.201204,4
26.202304,4
26.203412,1
26.204516,1
26.205616,1
26.206716,4
26.20782,4
26.208924,4
26.210036,4
26.21114,4
26.212244,4
26.213348,4
26.214456,4
26.215564,4
26.216668,1
26.217772,1
26.218892,1
26.219988,1
26.221084,1
26.222192,1
26.223288,0
26.224396,0
26.2255,1
26.226604,4
26.227724,4
26.228836,1
26.229924,1
26.231036,1
26.23214,1
26.23324,1
26.23434,1
26.235444,4
26.236556,4
26.23766,4
26.238764,4
26.239868,4
26.240972,4
26.242084,4
26.243184,4
26.244292,4
26.2454,4
26.246516,1
26.247612,1
26.248708,4
26.249812,4
26.250916,1
26.25202,1
26.253124,1
26.254236,1
26.255336,0
26.256448,4
26.257556,1
26.25866,1
26.259764,4
26.260864,4
26.261968,4
26.263076,4
26.26418,4
26.265284,4
26.266388,1
26.267496,1
26.268596,1
26.269708,1
26.270808,0
26.271924,1
26.273028,4
26.274128,4
26.275232,4
26.276332,1
26.277444,4
26.27854,4
26.279644,4
26.280756,4
26.28186,4
26.282964,1
26.284076,1
26.28518,1
26.286284,1
26.287388,1
26.288488,4
26.2896,4
26.2907,1
26.291804,1
26.292908,1
26.294012,4
26.295116,4
26.29622,1
26.297328,1
26.298452,1
26.299548,1
26.300652,1
26.301756,1
26.302856,1
26.303956,4
26.30506,4
26.306164,4
26.307276,1
26.30838,4
26.309484,4
26.310588,4
26.311696,4
26.3128,4
26.313908,4
26.315008,1
26.316124,1
26.317224,1
26.318324,1
26.319436,1
26.320532,1
26.321636,4
26.32274,4
26.323844,9
26.324956,4
26.326068,4
26.327172,1
26.328272,0
26.32938,1
26.33048,0
26.331588,1
26.332684,1
26.333796,1
26.334904,1
26.336008,1
26.337108,1
26.338212,1
26.339316,4
26.340428,4
26.341532,1
26.342644,4
26.343748,4
26.344848,4
26.345948,4
26.347052,4
26.348156,4
26.34926,4
26.350364,1
26.351476,0
26.35258,1
26.353692,1
26.354792,4
26.3559,4
26.357,4
26.358108,4
26.359212,1
26.360316,1
26.36142,1
26.36252,4
26.363628,4
26.364732,4
26.365836,4
26.36694,4
26.368052,4
26.369164,1
26.370268,1
26.371368,1
26.372472,0
26.373576,1
26.374672,1
26.375776,1
26.376884,4
26.377996,4
26.3791,1
26.380208,1
26.381308,4
26.38242,4
26.383524,4
26.384628,1
26.385728,1
26.38684,1
26.38794,4
26.389044,4
26.390148,1
26.391256,1
26.392356,4
26.39346,4
26.394564,4
26.39568,4
26.396784,4
26.397892,1
26.398996,4
26.4001,4
26.401204,1
26.402304,1
26.403404,1
26.404516,1
26.40562,1
26.406724,4
26.407832,1
26.408932,1
26.41004,1
26.411144,1
26.412248,4
26.413364,4
26.414468,4
26.415572,1
26.416668,1
26.417768,1
26.418876,4
26.41998,4
26.421084,4
26.422196,4
26.423308,1
26.424412,1
26.425512,4
26.42662,4
26.427724,4
26.428824,4
26.429924,4
26.431036,1
26.43214,1
26.433244,1
26.434348,1
26.435456,1
26.436556,0
26.437668,1
26.438768,4
26.439884,4
26.440988,1
26.442092,1
26.443196,1
26.444296,4
26.445396,4
26.4465,1
26.447604,1
26.448716,4
26.44982,4
26.450924,4
26.452036,1
26.453136,1
26.45424,4
26.455348,4
26.456452,4
26.45756,4
26.45866,4
26.45976,4
26.460868,4
26.461972,1
26.463076,1
26.46418,1
26.465292,1
26.466404,1
26.467508,1
26.468612,1
26.469716,1
26.47082,1
26.471916,1
26.473028,1
